"word1","word2"
"done networking","class"
"done new","york"
"done passing","buck"
"done permanent","job"
"done production","team"
"done really","done"
"done shall","find"
"done single","thing"
"done sophomore","year"
"done started","last"
"done texting","done"
"done thank","goodness"
"done thanks","following"
"done things","ball"
"done trying","get"
"done wait","get"
"done wasting","time"
"done watching","game"
"done way","home"
"done week","long"
"done wit","school"
"done working","day"
"done year","college"
"done years","ago"
"donuts ice","cream"
"donuts like","dd"
"doomed don","try"
"door closes","opens"
"door closing","late"
"door imaginary","friend"
"door just","good"
"door knock","gets"
"door make","sure"
"doors open","pm"
"doors pm","bout"
"doors walls","joseph"
"dot dot","com"
"dot latest","pretty"
"dots ice","cream"
"double animal","style"
"double barrel","ale"
"double check","commercial"
"double cheese","burger"
"double chocolate","brownies"
"double double","animal"
"double ear","infection"
"double feature","tonight"
"double hockey","sticks"
"double left","field"
"double play","end"
"double rainbow","guy"
"double rainbow","sky"
"double student","loan"
"doubt action","confidence"
"doubt get","chance"
"doubt gotta","get"
"doubts got","engaged"
"doubts make","lose"
"doubts today","franklin"
"doug mat","torn"
"dough bubbles","drive"
"dove style","magazine"
"dow adds","points"
"dow drops","points"
"download app","free"
"download free","app"
"download let","know"
"download live","app"
"download new","song"
"downloaded ipad","app"
"downloaded looking","forward"
"downloaded new","app"
"downs gave","days"
"downstairs lounge","march"
"downtown april","th"
"downtown comedy","club"
"downtown farmers","market"
"downtown huge","monday"
"downtown indy","today"
"downtown la","law"
"downtown la","th"
"downtown la","tomorrow"
"downtown las","vegas"
"downtown levels","different"
"downtown miami","festival"
"downtown milwaukee","pm"
"downtown past","couple"
"downtown san","diego"
"downtown specials","soups"
"downtown today","really"
"downtown tonight","come"
"downtown walking","fast"
"dr health","club"
"dr jean","bailey"
"dr john","new"
"dr joyce","brothers"
"dr kenneth","cooper"
"dr king","dream"
"dr martin","luther"
"dr ne","albuquerque"
"dr oz","says"
"dr oz","today"
"dr phil","episode"
"dr ron","paul"
"dr samuel","johnson"
"draft andrew","luck"
"draft beer","pm"
"draft book","done"
"draft day","right"
"draft last","night"
"draft nd","round"
"draft pick","year"
"draft picks","fan"
"draft research","paper"
"draft winners","losers"
"drafted atlanta","falcons"
"drafted last","years"
"drafted st","round"
"drag just","queen"
"drag queen","bingo"
"drag race","tonight"
"dragon last","night"
"dragons exist","tell"
"drain angel","story"
"drained physically","smile"
"drake chris","brown"
"drake club","paradise"
"drake concert","tonight"
"drake drake","drake"
"drake remember","life"
"drake take","care"
"drake younger","eddie"
"drama day","section"
"drama drama","drama"
"drama lonely","relationship"
"drama tears","cheers"
"drama want","get"
"dramatic raw","emotion"
"drank gallon","water"
"drank last","night"
"drank way","coffee"
"draw own","conclusions"
"draw stick","figure"
"draw words","friends"
"drawing announced","hours"
"drawing check","lucy"
"drawing fine","command"
"drawing free","year"
"drawing ipad","drawing"
"drawing tonight","pm"
"drawn poker","pro"
"drawn stronger","pull"
"dream alive","hit"
"dream author","unknown"
"dream begin","genius"
"dream begins","remember"
"dream character","must"
"dream code","dream"
"dream come","true"
"dream create","future"
"dream deadline","hill"
"dream don","apart"
"dream dream","dream"
"dream edgar","poe"
"dream follow","part"
"dream half","asleep"
"dream high","lose"
"dream hunger","games"
"dream just","dream"
"dream like","just"
"dream little","dream"
"dream live","forever"
"dream near","howard"
"dream orange","soda"
"dream perspective","share"
"dream south","rd"
"dream start","live"
"dream sweet","dreams"
"dream used","read"
"dream walt","disney"
"dream wise","game"
"dream yo","come"
"dreaming broken","heart"
"dreaming form","planning"
"dreaming going","goal"
"dreaming lose","excitement"
"dreaming praying","notice"
"dreams baby","girl"
"dreams beautiful","nightmares"
"dreams becoming","reality"
"dreams buddy","hope"
"dreams character","henry"
"dreams come","true"
"dreams diana","hunt"
"dreams don","come"
"dreams dreams","private"
"dreams dreams","life"
"dreams dreams","follow"
"dreams dreams","twin"
"dreams fears","actions"
"dreams feel","real"
"dreams forget","live"
"dreams honor","take"
"dreams illustrations","book"
"dreams imagine","things"
"dreams just","dreams"
"dreams last","night"
"dreams les","brown"
"dreams living","fears"
"dreams looks","inside"
"dreams making","big"
"dreams necessary","life"
"dreams nightmares","nightmares"
"dreams person","misses"
"dreams play","night"
"dreams power","move"
"dreams reality","dream"
"dreams really","come"
"dreams seem","impossible"
"dreams wishes","come"
"dress alike","world"
"dress code","strictly"
"dress don","need"
"dress just","like"
"dress last","night"
"dress looked","amazing"
"dress must","follow"
"dress shopping","tomorrow"
"dress woman","wearing"
"dressed hit","gym"
"dressed like","today"
"dresses www","com"
"dressing chicken","fried"
"dressing good","important"
"drew short","straw"
"drill baby","drill"
"drink bartender","says"
"drink bud","light"
"drink clean","go"
"drink cup","coffee"
"drink day","pumpkin"
"drink day","latte"
"drink dr","pepper"
"drink drink","drink"
"drink drive","might"
"drink fountain","knowledge"
"drink free","pm"
"drink friday","night"
"drink get","free"
"drink glasses","water"
"drink good","beer"
"drink good","coffee"
"drink happy","hour"
"drink items","made"
"drink light","beer"
"drink like","fish"
"drink lot","water"
"drink lots","water"
"drink minimum","purchase"
"drink orange","juice"
"drink pain","away"
"drink pepsi","wear"
"drink protein","shake"
"drink pub","quiz"
"drink sends","thurs"
"drink smart","water"
"drink special","dj"
"drink tap","water"
"drink truly","enjoy"
"drink wake","morning"
"drink white","wine"
"drink wine","alone"
"drinking chocolate","milk"
"drinking coconut","water"
"drinking coke","zero"
"drinking days","straight"
"drinking doing","drugs"
"drinking dr","pepper"
"drinking energy","drinks"
"drinking game","time"
"drinking gave","reading"
"drinking general","gal"
"drinking hand","get"
"drinking iced","coffee"
"drinking pi","trader"
"drinking plenty","water"
"drinking poison","expecting"
"drinking takes","society"
"drinking tea","listening"
"drinking white","wine"
"drinks bottles","till"
"drinks bud","bud"
"drinks free","parking"
"drinks house","wine"
"drinks live","music"
"drinks night","long"
"drinks pm","get"
"drinks saturday","www"
"drinks select","appetizers"
"drinks till","hosted"
"drinks today","people"
"drinks video","www"
"drinks www","com"
"drive architects","nuts"
"drive arms","know"
"drive crazy","heart"
"drive himself","effort"
"drive just","like"
"drive last","night"
"drive like","stole"
"drive looking","forward"
"drive looks","like"
"drive miami","beach"
"drive might","hit"
"drive mini","van"
"drive right","center"
"drive safe","today"
"drive sounds","like"
"drive taco","bell"
"drive way","home"
"drive work","morning"
"driven bob","dylan"
"driven drops","th"
"driver dancing","stars"
"driver last","night"
"driver license","picture"
"driver sports","car"
"drivers don","know"
"drivers ed","class"
"drivers nw","towns"
"drives fast","slow"
"drives people","crazy"
"driving away","accident"
"driving bristol","using"
"driving cross","country"
"driving feel","like"
"driving mini","van"
"driving miss","daisy"
"driving moms","car"
"driving nuts","today"
"driving pm","using"
"driving range","today"
"driving speed","limit"
"driving work","today"
"drizzle cloudy","high"
"drop business","card"
"drop email","details"
"drop email","love"
"drop feel","like"
"drop high","school"
"drop ins","welcome"
"drop june","th"
"drop let","know"
"drop like","hot"
"drop line","time"
"drop new","tracks"
"drop new","track"
"drop new","album"
"drop sam","miller"
"dropped cell","phone"
"dropped face","earth"
"dropped hot","pocket"
"dropped ice","cream"
"dropped phone","face"
"dropping late","june"
"dropping phone","face"
"dropping real","soon"
"dropping say","hi"
"drops june","th"
"drops last","night"
"drops points","nasdaq"
"drought useless","disappointing"
"drove snakes","ireland"
"drugs bet","mind"
"drugs dreams","frightening"
"drugs rock","roll"
"drugs taught","entire"
"drum coming","way"
"drummer door","knock"
"drummer musician","best"
"drummer singer","band"
"dry sense","humor"
"dual morning","services"
"duck dunn","bass"
"dude climbed","tree"
"dude did","thing"
"dude don","know"
"dude going","hard"
"dude gonna","get"
"dude good","luck"
"dude got","red"
"dude great","job"
"dude know","right"
"dude let","go"
"dude long","time"
"dude love","tweets"
"dude make","sure"
"dude need","get"
"dude really","hope"
"dude really","just"
"dude smells","like"
"dude sorry","missed"
"dude think","going"
"dude year","old"
"dudes take","care"
"duh duh","duh"
"duke story","thought"
"dull common","life"
"dunk blake","griffin"
"dunk contest","tonight"
"dunk dunk","dunk"
"dunn bass","player"
"duty become","pleasure"
"duty family","members"
"duty love","listen"
"duty loving","life"
"duty modern","warfare"
"duty shall","able"
"dvd cases","today"
"dvd custom","shirts"
"dvd last","night"
"dwight howard","need"
"dying easter","eggs"
"dying hair","blonde"
"dying live","just"
"dying talk","refuse"
"dylan ian","thunder"
"dylan just","said"
"dynamic heating","cooling"
"dynamic ip","server"
"eagle eye","cherry"
"eagles draft","pick"
"eagles nfl","draft"
"eagles training","camp"
"ear infection","both"
"ear words","mouth"
"earlier last","week"
"earlier year","rock"
"earlier year","great"
"early bed","early"
"early busy","day"
"early childhood","education"
"early day","tomorrow"
"early don","think"
"early don","feel"
"early don","know"
"early don","need"
"early drinks","saturday"
"early east","coast"
"early emails","returned"
"early feels","like"
"early flight","home"
"early friday","morning"
"early go","sleep"
"early going","sleep"
"early good","morning"
"early happy","birthday"
"early just","go"
"early looking","forward"
"early morning","workout"
"early mornings","late"
"early new","year"
"early night","tonight"
"early reports","say"
"early rise","makes"
"early saturday","morning"
"early school","tomorrow"
"early spring","break"
"early sunday","morning"
"early take","care"
"early th","century"
"early time","get"
"early tonight","goodnight"
"early try","make"
"early voting","starts"
"early week","specials"
"early wide","awake"
"early work","hard"
"earn equal","pay"
"earn money","working"
"earn money","home"
"earn reputation","trying"
"earned buy","things"
"earned magic","badge"
"earned mobile","badge"
"earned rookie","badge"
"earned sharing","caring"
"earnings power","influence"
"earnings seeking","alpha"
"earrings bobby","pins"
"ears don","small"
"ears get","trouble"
"ears witness","eyes"
"earth allow","children"
"earth art","just"
"earth day","celebration"
"earth did","get"
"earth feel","bare"
"earth finished","alive"
